id_cliente,persona,engajamento,compras_60_dias,proba
cli_0583,vinho_final_do_dia,0.5,0.0,0.1
cli_0584,unknown,9.6,0.0,0.07
cli_0585,unknown,5.1,0.0,0.06
cli_0586,unknown,75.0,119.0,0.25
cli_0587,esporadico,77.7,199.0,0.32
cli_0588,unknown,86.5,84.0,0.28
cli_0589,unknown,83.6,121.0,0.28
cli_0590,unknown,5.9,0.0,0.06
cli_0591,unknown,1.7,0.0,0.05
cli_0592,churrasco_fds,3.9,0.0,0.23
cli_0593,unknown,3.0,0.0,0.06
cli_0594,esporadico,15.4,0.0,0.15
cli_0595,unknown,18.3,199.0,0.11
cli_0596,unknown,46.6,199.0,0.18
cli_0597,esporadico,8.2,0.0,0.13
cli_0598,unknown,2.2,0.0,0.05
cli_0599,unknown,29.3,129.0,0.13
cli_0600,churrasco_fds,5.7,0.0,0.24
cli_0601,esporadico,86.3,99.0,0.34
cli_0602,unknown,6.2,0.0,0.06
cli_0603,unknown,0.2,0.0,0.05
cli_0604,unknown,57.0,159.0,0.21
cli_0605,esporadico,79.6,103.0,0.32
cli_0606,unknown,76.4,89.0,0.25
cli_0607,unknown,12.6,0.0,0.08
cli_0608,vinho_final_do_dia,0.1,0.0,0.09
cli_0609,churrasco_fds,8.6,0.0,0.25
cli_0610,unknown,16.0,0.0,0.09
cli_0611,unknown,28.5,0.0,0.12
cli_0612,esporadico,5.3,0.0,0.12
cli_0613,unknown,8.2,0.0,0.07
cli_0614,esporadico,4.0,0.0,0.12
cli_0615,vinho_final_do_dia,2.1,0.0,0.1
cli_0616,esporadico,1.5,0.0,0.11
cli_0617,unknown,5.8,0.0,0.06
cli_0618,unknown,6.2,0.0,0.06
cli_0619,vinho_final_do_dia,5.4,0.0,0.11
cli_0620,churrasco_fds,67.7,149.0,0.41
cli_0621,vinho_final_do_dia,79.7,68.0,0.31
cli_0622,unknown,20.4,0.0,0.1
cli_0623,unknown,51.4,129.0,0.19
cli_0624,unknown,1.4,0.0,0.05
cli_0625,unknown,75.1,138.0,0.25
cli_0626,esporadico,4.9,0.0,0.12
cli_0627,esporadico,18.8,0.0,0.15
cli_0628,esporadico,87.8,38.0,0.34
cli_0629,unknown,6.0,0.0,0.06
cli_0630,esporadico,90.0,149.0,0.35
cli_0631,unknown,7.7,0.0,0.07
cli_0632,unknown,33.0,89.0,0.14
cli_0633,esporadico,3.9,0.0,0.11
cli_0634,vinho_final_do_dia,57.3,199.0,0.26
cli_0635,unknown,89.5,95.0,0.29
cli_0636,esporadico,5.8,0.0,0.12
cli_0637,esporadico,13.7,0.0,0.14
cli_0638,unknown,4.2,0.0,0.06
cli_0639,esporadico,48.3,159.0,0.24
cli_0640,unknown,8.6,0.0,0.07
cli_0641,esporadico,6.9,0.0,0.12
cli_0642,unknown,7.6,0.0,0.07
cli_0643,esporadico,4.5,0.0,0.12
cli_0644,esporadico,0.4,0.0,0.11
cli_0645,unknown,80.7,51.0,0.26
cli_0646,unknown,74.9,109.0,0.25
cli_0647,churrasco_fds,16.3,0.0,0.27
cli_0648,unknown,6.1,0.0,0.06
cli_0649,churrasco_fds,29.5,0.0,0.3
cli_0650,vinho_final_do_dia,6.4,0.0,0.11
cli_0651,vinho_final_do_dia,8.2,0.0,0.12
cli_0652,unknown,43.3,129.0,0.17
cli_0653,vinho_final_do_dia,1.6,0.0,0.1
cli_0654,esporadico,35.0,99.0,0.2
cli_0655,esporadico,10.6,0.0,0.13
cli_0656,esporadico,14.3,0.0,0.14
cli_0657,vinho_final_do_dia,14.5,0.0,0.13
cli_0658,vinho_final_do_dia,91.6,159.0,0.35
cli_0659,unknown,11.3,0.0,0.08
cli_0660,unknown,11.0,0.0,0.08
cli_0661,vinho_final_do_dia,9.4,0.0,0.12
cli_0662,unknown,87.0,99.0,0.28
cli_0663,esporadico,57.6,129.0,0.26
cli_0664,unknown,7.3,0.0,0.07
cli_0665,vinho_final_do_dia,3.9,0.0,0.1
cli_0666,esporadico,11.5,0.0,0.13
cli_0667,esporadico,10.8,0.0,0.13
cli_0668,esporadico,8.0,0.0,0.13
cli_0669,unknown,1.2,0.0,0.05
cli_0670,esporadico,92.3,199.0,0.36
cli_0671,vinho_final_do_dia,11.2,0.0,0.12
cli_0672,unknown,1.1,0.0,0.05
cli_0673,esporadico,7.4,0.0,0.12
cli_0674,unknown,4.9,0.0,0.06
cli_0675,vinho_final_do_dia,49.7,99.0,0.23
cli_0676,churrasco_fds,6.7,0.0,0.24
cli_0677,churrasco_fds,2.8,0.0,0.23
cli_0678,unknown,5.6,0.0,0.06
cli_0679,unknown,87.9,6.0,0.28
cli_0680,churrasco_fds,2.0,0.0,0.23
cli_0681,esporadico,14.9,0.0,0.14
cli_0682,unknown,11.8,0.0,0.08
cli_0683,esporadico,10.8,0.0,0.13
cli_0684,unknown,14.4,0.0,0.09
cli_0685,esporadico,1.5,0.0,0.11
cli_0686,unknown,36.0,0.0,0.14
cli_0687,unknown,4.5,199.0,0.07
cli_0688,esporadico,4.9,0.0,0.12
cli_0689,esporadico,12.6,0.0,0.14
cli_0690,unknown,11.5,0.0,0.08
cli_0691,unknown,3.0,0.0,0.06
cli_0692,churrasco_fds,70.9,89.0,0.41
cli_0693,unknown,6.0,0.0,0.06
cli_0694,unknown,81.4,149.0,0.27
cli_0695,esporadico,5.1,0.0,0.12
cli_0696,unknown,6.1,0.0,0.06
cli_0697,unknown,1.9,0.0,0.05
cli_0698,vinho_final_do_dia,96.1,129.0,0.36
cli_0699,vinho_final_do_dia,60.1,129.0,0.26
cli_0700,unknown,0.9,0.0,0.05
cli_0701,esporadico,0.7,0.0,0.11
cli_0702,churrasco_fds,9.9,0.0,0.25
cli_0703,unknown,13.3,0.0,0.08
cli_0704,churrasco_fds,83.9,159.0,0.45
cli_0705,vinho_final_do_dia,10.4,0.0,0.12
cli_0706,unknown,17.6,0.0,0.09
cli_0707,vinho_final_do_dia,87.6,99.0,0.33
cli_0708,esporadico,68.2,21.0,0.29
cli_0709,vinho_final_do_dia,76.4,0.0,0.3
cli_0710,unknown,5.0,159.0,0.07
cli_0711,vinho_final_do_dia,82.1,133.0,0.32
cli_0712,unknown,50.5,159.0,0.19
cli_0713,unknown,7.0,0.0,0.07
cli_0714,unknown,7.9,0.0,0.07
cli_0715,esporadico,2.3,0.0,0.11
cli_0716,esporadico,7.3,0.0,0.12
cli_0717,unknown,0.2,0.0,0.05
cli_0718,unknown,4.4,0.0,0.06
cli_0719,esporadico,63.9,199.0,0.29
cli_0720,unknown,90.6,147.0,0.3
cli_0721,esporadico,86.8,38.0,0.34
cli_0722,unknown,6.5,0.0,0.06
cli_0723,unknown,15.0,0.0,0.09
cli_0724,vinho_final_do_dia,11.6,0.0,0.12
cli_0725,vinho_final_do_dia,1.9,0.0,0.1
cli_0726,churrasco_fds,22.4,0.0,0.28
cli_0727,unknown,8.1,0.0,0.07
cli_0728,churrasco_fds,4.1,0.0,0.23
cli_0729,esporadico,2.8,0.0,0.11
cli_0730,esporadico,86.7,129.0,0.34
cli_0731,unknown,0.9,0.0,0.05
cli_0732,churrasco_fds,8.6,0.0,0.25
cli_0733,unknown,78.2,111.0,0.26
cli_0734,esporadico,30.7,0.0,0.19
cli_0735,unknown,39.3,0.0,0.15
cli_0736,esporadico,2.5,0.0,0.11
cli_0737,esporadico,22.6,0.0,0.16
cli_0738,vinho_final_do_dia,3.2,0.0,0.1
cli_0739,unknown,10.6,0.0,0.08
cli_0740,churrasco_fds,84.4,113.0,0.45
cli_0741,esporadico,22.7,0.0,0.16
cli_0742,unknown,4.5,0.0,0.06
cli_0743,unknown,22.2,0.0,0.11
cli_0744,esporadico,90.5,137.0,0.35
cli_0745,vinho_final_do_dia,64.5,89.0,0.27
cli_0746,esporadico,70.5,12.0,0.29
cli_0747,esporadico,0.8,0.0,0.11
cli_0748,unknown,6.5,0.0,0.06
cli_0749,churrasco_fds,84.8,199.0,0.46
cli_0750,vinho_final_do_dia,8.1,0.0,0.12
cli_0751,unknown,7.9,0.0,0.07
cli_0752,unknown,3.8,0.0,0.06
cli_0753,unknown,1.8,0.0,0.05
cli_0754,esporadico,13.5,0.0,0.14
cli_0755,unknown,6.5,0.0,0.06
cli_0756,unknown,13.8,0.0,0.08
cli_0757,churrasco_fds,88.4,165.0,0.47
cli_0758,unknown,18.3,0.0,0.1
cli_0759,churrasco_fds,84.6,30.0,0.45
cli_0760,vinho_final_do_dia,20.3,0.0,0.15
cli_0761,esporadico,47.0,159.0,0.24
cli_0762,unknown,89.9,66.0,0.29
cli_0763,unknown,0.1,0.0,0.05
cli_0764,unknown,1.0,0.0,0.05
cli_0765,esporadico,4.3,0.0,0.12
cli_0766,unknown,78.0,123.0,0.26
cli_0767,esporadico,13.1,0.0,0.14
cli_0768,unknown,1.0,0.0,0.05
cli_0769,unknown,7.4,0.0,0.07
cli_0770,esporadico,6.5,0.0,0.12
cli_0771,unknown,0.6,0.0,0.05
cli_0772,unknown,18.9,0.0,0.1
cli_0773,unknown,82.1,92.0,0.27
cli_0774,vinho_final_do_dia,66.5,199.0,0.28
cli_0775,unknown,7.9,0.0,0.07
cli_0776,unknown,22.5,0.0,0.11
cli_0777,unknown,9.8,0.0,0.07
cli_0778,unknown,3.0,0.0,0.06
cli_0779,esporadico,19.9,0.0,0.16
cli_0780,esporadico,9.6,0.0,0.13
cli_0781,unknown,13.3,0.0,0.08
cli_0782,churrasco_fds,2.7,0.0,0.23
cli_0783,unknown,2.9,0.0,0.06
cli_0784,esporadico,4.7,0.0,0.12
cli_0785,unknown,80.5,145.0,0.27
cli_0786,unknown,5.9,0.0,0.06
cli_0787,unknown,7.6,0.0,0.07
cli_0788,esporadico,11.1,0.0,0.13
cli_0789,churrasco_fds,3.8,0.0,0.23
cli_0790,esporadico,80.8,92.0,0.32
cli_0791,vinho_final_do_dia,3.9,0.0,0.1
cli_0792,unknown,3.3,0.0,0.06
cli_0793,esporadico,6.0,0.0,0.12
cli_0794,esporadico,31.4,99.0,0.19
cli_0795,unknown,18.6,0.0,0.1
cli_0796,unknown,29.5,0.0,0.13
cli_0797,unknown,55.0,89.0,0.2
cli_0798,esporadico,56.4,85.0,0.26
cli_0799,vinho_final_do_dia,16.4,0.0,0.14
cli_0800,vinho_final_do_dia,13.6,0.0,0.13
cli_0801,unknown,81.5,107.0,0.27
cli_0802,unknown,73.8,159.0,0.25
cli_0803,esporadico,2.6,0.0,0.11
cli_0804,unknown,7.3,0.0,0.07
cli_0805,vinho_final_do_dia,77.7,111.0,0.31
cli_0806,churrasco_fds,48.6,119.0,0.36
cli_0807,unknown,25.1,0.0,0.11
cli_0808,vinho_final_do_dia,4.3,0.0,0.11
cli_0809,unknown,0.9,0.0,0.05
cli_0810,esporadico,6.0,0.0,0.12
cli_0811,unknown,74.8,-0.0,0.24
cli_0812,unknown,11.6,0.0,0.08
cli_0813,vinho_final_do_dia,6.5,0.0,0.11
cli_0814,unknown,80.1,0.0,0.26
cli_0815,esporadico,12.0,89.0,0.14
cli_0816,esporadico,40.0,149.0,0.22
cli_0817,unknown,9.9,129.0,0.08
cli_0818,unknown,76.3,65.0,0.25
cli_0819,churrasco_fds,5.1,0.0,0.24
cli_0820,vinho_final_do_dia,11.3,0.0,0.12
cli_0821,esporadico,1.9,0.0,0.11
cli_0822,vinho_final_do_dia,32.2,149.0,0.19
cli_0823,esporadico,77.2,159.0,0.32
cli_0824,unknown,13.4,149.0,0.09
cli_0825,unknown,21.8,0.0,0.11
cli_0826,unknown,4.8,0.0,0.06
cli_0827,unknown,2.4,0.0,0.05
cli_0828,esporadico,96.8,144.0,0.37
cli_0829,unknown,77.9,149.0,0.26
cli_0830,esporadico,1.8,0.0,0.11
cli_0831,vinho_final_do_dia,10.8,0.0,0.12
cli_0832,vinho_final_do_dia,7.2,0.0,0.11
cli_0833,unknown,64.8,159.0,0.23
cli_0834,esporadico,61.8,99.0,0.27
cli_0835,esporadico,79.4,89.0,0.32
cli_0836,esporadico,0.1,0.0,0.1
cli_0837,esporadico,14.2,0.0,0.14
cli_0838,unknown,7.1,0.0,0.07
cli_0839,vinho_final_do_dia,9.7,0.0,0.12
cli_0840,unknown,4.5,0.0,0.06
cli_0841,unknown,7.5,0.0,0.07
cli_0842,unknown,8.1,129.0,0.08
cli_0843,vinho_final_do_dia,71.3,119.0,0.29
cli_0844,vinho_final_do_dia,6.8,0.0,0.11
cli_0845,unknown,6.0,0.0,0.06
cli_0846,unknown,8.1,0.0,0.07
cli_0847,esporadico,1.6,0.0,0.11
cli_0848,esporadico,24.8,0.0,0.17
cli_0849,vinho_final_do_dia,17.2,0.0,0.14
cli_0850,vinho_final_do_dia,0.2,0.0,0.09
cli_0851,vinho_final_do_dia,53.8,199.0,0.25
cli_0852,unknown,83.2,10.0,0.27
cli_0853,unknown,81.9,159.0,0.27
cli_0854,unknown,2.5,0.0,0.05
cli_0855,esporadico,91.8,0.0,0.35
cli_0856,esporadico,2.3,0.0,0.11
cli_0857,unknown,10.5,0.0,0.08
cli_0858,unknown,15.2,0.0,0.09
cli_0859,esporadico,45.4,99.0,0.23
cli_0860,unknown,19.9,129.0,0.11
cli_0861,churrasco_fds,75.1,82.0,0.43
cli_0862,esporadico,4.8,0.0,0.12
cli_0863,esporadico,9.2,0.0,0.13
cli_0864,esporadico,0.4,99.0,0.11
cli_0865,esporadico,21.2,0.0,0.16
cli_0866,unknown,33.1,119.0,0.14
cli_0867,esporadico,89.2,28.0,0.34
cli_0868,unknown,12.7,0.0,0.08
cli_0869,unknown,3.5,0.0,0.06
cli_0870,churrasco_fds,1.8,0.0,0.23
cli_0871,unknown,5.9,0.0,0.06
cli_0872,unknown,3.4,0.0,0.06
cli_0873,esporadico,6.4,0.0,0.12
cli_0874,unknown,82.5,94.0,0.27
cli_0875,unknown,2.9,0.0,0.06
cli_0876,esporadico,0.4,0.0,0.11
cli_0877,vinho_final_do_dia,74.9,89.0,0.3
cli_0878,churrasco_fds,10.6,0.0,0.25
cli_0879,unknown,7.9,0.0,0.07
cli_0880,esporadico,7.5,0.0,0.12
cli_0881,esporadico,14.9,0.0,0.14
cli_0882,unknown,4.4,0.0,0.06
cli_0883,esporadico,41.7,99.0,0.22
cli_0884,unknown,82.5,39.0,0.27
cli_0885,esporadico,12.4,0.0,0.14
cli_0886,vinho_final_do_dia,4.6,0.0,0.11
cli_0887,esporadico,3.1,0.0,0.11
cli_0888,esporadico,1.3,119.0,0.12
cli_0889,unknown,6.0,0.0,0.06
cli_0890,esporadico,40.3,159.0,0.22
cli_0891,unknown,95.1,138.0,0.31
cli_0892,esporadico,0.9,0.0,0.11
cli_0893,unknown,5.0,0.0,0.06
cli_0894,vinho_final_do_dia,57.7,159.0,0.26
cli_0895,unknown,0.4,0.0,0.05
cli_0896,unknown,0.6,0.0,0.05
cli_0897,vinho_final_do_dia,3.6,0.0,0.1
cli_0898,esporadico,85.7,70.0,0.33
cli_0899,vinho_final_do_dia,87.2,119.0,0.33
cli_0900,unknown,3.1,0.0,0.06
cli_0901,unknown,2.1,0.0,0.05
cli_0902,unknown,9.2,0.0,0.07
cli_0903,unknown,14.7,0.0,0.09
cli_0904,esporadico,87.5,199.0,0.35
cli_0905,unknown,17.1,0.0,0.09
cli_0906,esporadico,89.7,34.0,0.34
cli_0907,vinho_final_do_dia,7.3,99.0,0.12
cli_0908,unknown,9.6,0.0,0.07
cli_0909,unknown,6.9,0.0,0.07
cli_0910,unknown,89.5,125.0,0.29
cli_0911,unknown,27.2,0.0,0.12
cli_0912,esporadico,2.6,99.0,0.12
cli_0913,vinho_final_do_dia,9.7,0.0,0.12
cli_0914,churrasco_fds,95.0,45.0,0.48
cli_0915,unknown,3.6,0.0,0.06
cli_0916,unknown,1.4,0.0,0.05
cli_0917,vinho_final_do_dia,1.0,0.0,0.1
cli_0918,vinho_final_do_dia,19.9,0.0,0.15
cli_0919,unknown,4.3,0.0,0.06
cli_0920,unknown,96.2,50.0,0.3
cli_0921,unknown,70.1,46.0,0.24
cli_0922,esporadico,35.9,0.0,0.2
cli_0923,unknown,0.7,0.0,0.05
cli_0924,churrasco_fds,17.2,0.0,0.27
cli_0925,esporadico,3.8,0.0,0.11
cli_0926,esporadico,74.3,99.0,0.31
cli_0927,unknown,11.4,0.0,0.08
cli_0928,esporadico,23.9,0.0,0.17
cli_0929,unknown,9.3,0.0,0.07
cli_0930,churrasco_fds,10.3,0.0,0.25
cli_0931,unknown,87.3,152.0,0.29
cli_0932,unknown,15.8,159.0,0.1
cli_0933,unknown,68.2,178.0,0.24
cli_0934,esporadico,5.6,0.0,0.12
cli_0935,unknown,9.4,0.0,0.07
cli_0936,esporadico,78.5,100.0,0.32
cli_0937,vinho_final_do_dia,77.1,159.0,0.31
cli_0938,esporadico,12.1,0.0,0.14
cli_0939,unknown,61.2,129.0,0.22
cli_0940,unknown,1.1,0.0,0.05
cli_0941,vinho_final_do_dia,59.3,97.0,0.26
cli_0942,vinho_final_do_dia,23.7,0.0,0.16
cli_0943,unknown,89.2,75.0,0.29
cli_0944,esporadico,10.7,0.0,0.13
cli_0945,esporadico,22.1,0.0,0.16
cli_0946,esporadico,5.9,0.0,0.12
cli_0947,unknown,85.2,149.0,0.28
cli_0948,unknown,12.1,0.0,0.08
cli_0949,esporadico,9.2,0.0,0.13
cli_0950,unknown,4.1,0.0,0.06
cli_0951,vinho_final_do_dia,7.1,0.0,0.11
cli_0952,esporadico,11.4,0.0,0.13
cli_0953,unknown,11.8,0.0,0.08
cli_0954,unknown,3.5,0.0,0.06
cli_0955,unknown,39.4,0.0,0.15
cli_0956,esporadico,19.1,99.0,0.16
cli_0957,vinho_final_do_dia,17.0,0.0,0.14
cli_0958,unknown,65.7,116.0,0.23
cli_0959,esporadico,8.3,0.0,0.13
cli_0960,unknown,67.7,140.0,0.23
cli_0961,vinho_final_do_dia,79.6,149.0,0.31
cli_0962,unknown,18.0,0.0,0.1
cli_0963,vinho_final_do_dia,87.1,80.0,0.33
cli_0964,unknown,71.3,19.0,0.24
cli_0965,churrasco_fds,63.9,149.0,0.4
cli_0966,unknown,86.2,99.0,0.28
cli_0967,unknown,74.5,133.0,0.25
cli_0968,unknown,6.6,0.0,0.07
cli_0969,unknown,25.0,0.0,0.11
cli_0970,unknown,5.3,0.0,0.06
cli_0971,esporadico,1.2,149.0,0.12
cli_0972,unknown,2.7,0.0,0.05
cli_0973,vinho_final_do_dia,70.7,69.0,0.28
cli_0974,vinho_final_do_dia,6.1,99.0,0.12
cli_0975,esporadico,16.0,0.0,0.15
cli_0976,unknown,70.8,149.0,0.24
cli_0977,unknown,6.2,0.0,0.06
cli_0978,unknown,11.1,0.0,0.08
cli_0979,unknown,3.1,0.0,0.06
cli_0980,unknown,12.1,0.0,0.08
cli_0981,esporadico,4.1,0.0,0.12
cli_0982,churrasco_fds,10.1,0.0,0.25
cli_0983,vinho_final_do_dia,69.9,99.0,0.28
cli_0984,churrasco_fds,4.7,0.0,0.23
cli_0985,unknown,28.5,0.0,0.12
cli_0986,esporadico,71.6,129.0,0.3
cli_0987,esporadico,1.1,149.0,0.12
cli_0988,esporadico,80.3,199.0,0.33
cli_0989,unknown,4.8,0.0,0.06
cli_0990,esporadico,6.9,0.0,0.12
cli_0991,esporadico,6.6,0.0,0.12
cli_0992,vinho_final_do_dia,6.1,0.0,0.11
cli_0993,unknown,8.8,0.0,0.07
cli_0994,unknown,16.9,0.0,0.09
cli_0995,vinho_final_do_dia,38.1,149.0,0.2
cli_0996,unknown,0.5,0.0,0.05
cli_0997,vinho_final_do_dia,10.5,0.0,0.12
cli_0998,churrasco_fds,1.9,0.0,0.23
cli_0999,unknown,5.0,0.0,0.06
cli_1000,unknown,60.9,99.0,0.21
cli_1001,vinho_final_do_dia,8.0,0.0,0.12
cli_1002,esporadico,23.6,0.0,0.17
cli_1003,vinho_final_do_dia,47.4,159.0,0.23
cli_1004,unknown,5.4,0.0,0.06
cli_1005,unknown,16.6,0.0,0.09
cli_1006,unknown,8.7,0.0,0.07
cli_1007,vinho_final_do_dia,87.7,110.0,0.33
cli_1008,esporadico,11.7,0.0,0.14
cli_1009,unknown,0.2,0.0,0.05
cli_1010,unknown,19.3,0.0,0.1
cli_1011,unknown,5.5,0.0,0.06
cli_1012,esporadico,20.2,0.0,0.16
cli_1013,esporadico,17.2,0.0,0.15
cli_1014,unknown,72.7,129.0,0.25
cli_1015,unknown,14.4,0.0,0.09
cli_1016,unknown,1.2,0.0,0.05
cli_1017,esporadico,4.1,0.0,0.12
cli_1018,unknown,3.7,0.0,0.06
cli_1019,unknown,8.6,0.0,0.07
cli_1020,churrasco_fds,7.7,0.0,0.24
cli_1021,esporadico,76.8,159.0,0.32
cli_1022,esporadico,0.2,119.0,0.11
cli_1023,vinho_final_do_dia,15.8,0.0,0.14
cli_1024,unknown,0.1,0.0,0.05
cli_1025,vinho_final_do_dia,2.8,0.0,0.1
cli_1026,esporadico,4.1,0.0,0.12
cli_1027,unknown,88.9,119.0,0.29
cli_1028,esporadico,7.0,0.0,0.12
cli_1029,esporadico,10.9,0.0,0.13
cli_1030,vinho_final_do_dia,15.9,0.0,0.14
cli_1031,vinho_final_do_dia,16.3,0.0,0.14
cli_1032,esporadico,95.7,149.0,0.37
cli_1033,vinho_final_do_dia,11.8,0.0,0.13
cli_1034,vinho_final_do_dia,6.1,0.0,0.11
cli_1035,esporadico,64.6,89.0,0.28
cli_1036,churrasco_fds,23.0,0.0,0.28
cli_1037,esporadico,17.9,0.0,0.15
cli_1038,unknown,94.6,112.0,0.3
cli_1039,esporadico,7.4,0.0,0.12
cli_1040,esporadico,5.0,199.0,0.13
cli_1041,esporadico,15.1,0.0,0.14
cli_1042,unknown,80.6,4.0,0.26
cli_1043,unknown,14.8,0.0,0.09
cli_1044,churrasco_fds,4.1,0.0,0.23
cli_1045,vinho_final_do_dia,87.3,128.0,0.33
cli_1046,churrasco_fds,41.7,149.0,0.34
cli_1047,esporadico,87.6,36.0,0.34
cli_1048,esporadico,22.0,0.0,0.16
cli_1049,esporadico,70.9,217.0,0.31
cli_1050,esporadico,6.1,0.0,0.12
cli_1051,esporadico,20.5,0.0,0.16
cli_1052,unknown,24.0,159.0,0.12
cli_1053,unknown,1.9,0.0,0.05
cli_1054,esporadico,16.5,0.0,0.15
cli_1055,unknown,8.8,0.0,0.07
cli_1056,unknown,67.4,135.0,0.23
cli_1057,vinho_final_do_dia,11.9,0.0,0.13
cli_1058,esporadico,2.4,0.0,0.11
cli_1059,vinho_final_do_dia,91.2,82.0,0.34
cli_1060,vinho_final_do_dia,2.8,0.0,0.1
cli_1061,churrasco_fds,1.8,0.0,0.23
cli_1062,vinho_final_do_dia,56.6,159.0,0.25
cli_1063,esporadico,59.9,99.0,0.27
cli_1064,vinho_final_do_dia,0.1,0.0,0.09
cli_1065,unknown,3.4,0.0,0.06
cli_1066,churrasco_fds,13.3,0.0,0.26
cli_1067,vinho_final_do_dia,4.1,0.0,0.11
cli_1068,esporadico,5.0,0.0,0.12
cli_1069,unknown,13.4,0.0,0.08
cli_1070,esporadico,2.5,0.0,0.11
cli_1071,unknown,3.9,0.0,0.06
cli_1072,churrasco_fds,88.6,11.0,0.46
cli_1073,unknown,87.4,114.0,0.29
cli_1074,churrasco_fds,0.6,0.0,0.22
cli_1075,vinho_final_do_dia,5.2,0.0,0.11
cli_1076,unknown,1.1,0.0,0.05
cli_1077,unknown,8.1,0.0,0.07
cli_1078,esporadico,87.8,159.0,0.35
cli_1079,esporadico,3.4,0.0,0.11
cli_1080,esporadico,65.0,24.0,0.28
cli_1081,esporadico,4.9,0.0,0.12
cli_1082,vinho_final_do_dia,28.4,0.0,0.17
cli_1083,unknown,7.5,0.0,0.07
cli_1084,churrasco_fds,19.3,0.0,0.27
cli_1085,unknown,4.9,0.0,0.06
cli_1086,unknown,86.7,52.0,0.28
cli_1087,unknown,18.4,159.0,0.11
cli_1088,esporadico,2.9,0.0,0.11
cli_1089,vinho_final_do_dia,0.1,0.0,0.09
cli_1090,unknown,1.6,0.0,0.05
cli_1091,unknown,65.1,61.0,0.22
cli_1092,unknown,9.9,0.0,0.07
cli_1093,vinho_final_do_dia,22.4,0.0,0.15
cli_1094,unknown,3.4,0.0,0.06
cli_1095,unknown,52.0,149.0,0.19
cli_1096,unknown,8.5,0.0,0.07
cli_1097,unknown,5.1,0.0,0.06
cli_1098,esporadico,6.5,0.0,0.12
cli_1099,unknown,2.5,0.0,0.05
cli_1100,esporadico,77.1,159.0,0.32
cli_1101,esporadico,78.0,35.0,0.31
cli_1102,churrasco_fds,81.2,7.0,0.44
cli_1103,unknown,1.6,0.0,0.05
cli_1104,vinho_final_do_dia,0.5,0.0,0.1
cli_1105,vinho_final_do_dia,12.2,0.0,0.13
cli_1106,unknown,0.7,0.0,0.05
cli_1107,esporadico,1.3,0.0,0.11
cli_1108,unknown,12.3,89.0,0.09
cli_1109,unknown,2.8,0.0,0.06
cli_1110,esporadico,93.2,113.0,0.36
cli_1111,unknown,13.5,0.0,0.08
cli_1112,esporadico,4.8,0.0,0.12
cli_1113,esporadico,89.4,83.0,0.35
cli_1114,unknown,21.0,0.0,0.1
cli_1115,unknown,88.2,67.0,0.28
cli_1116,unknown,0.8,0.0,0.05
cli_1117,esporadico,53.0,89.0,0.25
cli_1118,esporadico,6.2,0.0,0.12
cli_1119,vinho_final_do_dia,3.9,99.0,0.11
cli_1120,vinho_final_do_dia,20.2,0.0,0.15
cli_1121,vinho_final_do_dia,11.7,0.0,0.13
cli_1122,unknown,69.4,99.0,0.24
cli_1123,unknown,8.2,0.0,0.07
cli_1124,unknown,7.3,0.0,0.07
cli_1125,esporadico,19.1,0.0,0.15
cli_1126,churrasco_fds,20.6,0.0,0.28
cli_1127,esporadico,0.7,149.0,0.12
cli_1128,esporadico,68.7,138.0,0.29
cli_1129,unknown,0.4,149.0,0.06
cli_1130,unknown,26.7,0.0,0.12
cli_1131,unknown,8.4,0.0,0.07
cli_1132,unknown,13.6,0.0,0.08
cli_1133,esporadico,74.1,149.0,0.31
cli_1134,unknown,7.5,0.0,0.07
cli_1135,esporadico,49.9,159.0,0.25
cli_1136,esporadico,83.9,149.0,0.33
cli_1137,unknown,8.0,0.0,0.07
cli_1138,unknown,53.1,89.0,0.19
cli_1139,churrasco_fds,4.4,0.0,0.23
cli_1140,esporadico,27.2,0.0,0.18
cli_1141,esporadico,2.0,0.0,0.11
cli_1142,vinho_final_do_dia,2.0,0.0,0.1
cli_1143,esporadico,0.8,0.0,0.11
cli_1144,esporadico,15.6,0.0,0.15
cli_1145,vinho_final_do_dia,2.3,0.0,0.1
cli_1146,unknown,9.1,0.0,0.07
cli_1147,unknown,65.1,159.0,0.23
cli_1148,vinho_final_do_dia,22.0,0.0,0.15
cli_1149,unknown,0.6,0.0,0.05
cli_1150,unknown,12.4,0.0,0.08
cli_1151,unknown,12.9,0.0,0.08
cli_1152,churrasco_fds,10.1,0.0,0.25
cli_1153,unknown,40.3,149.0,0.16
cli_1154,esporadico,4.1,0.0,0.12
cli_1155,churrasco_fds,91.5,159.0,0.47
cli_1156,churrasco_fds,2.0,0.0,0.23
cli_1157,unknown,5.5,0.0,0.06
cli_1158,unknown,39.4,99.0,0.16
cli_1159,unknown,4.7,0.0,0.06
cli_1160,unknown,7.3,99.0,0.07
cli_1161,vinho_final_do_dia,0.2,0.0,0.09
cli_1162,unknown,1.3,0.0,0.05
cli_1163,esporadico,1.3,99.0,0.11
cli_1164,unknown,1.5,0.0,0.05
cli_1165,esporadico,7.7,0.0,0.12
cli_1166,unknown,92.3,119.0,0.3
cli_1167,unknown,0.1,0.0,0.05
cli_1168,vinho_final_do_dia,7.1,0.0,0.11
cli_1169,unknown,2.4,0.0,0.05
cli_1170,esporadico,84.8,139.0,0.34
